time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-05T11:29:14.850Z,35.7723333,-117.57,7.3,3.03,ml,55,44,0.04875,0.13,ci,ci38450415,2019-09-26T14:30:19.040Z,"15km W of Searles Valley, CA",earthquake,0.11,0.4,0.135,34,reviewed,ci,ci
2019-07-05T11:25:08.720Z,35.6441667,-117.5881667,8.87,2.58,ml,42,56,0.1177,0.16,ci,ci38450367,2020-02-03T18:58:31.999Z,"8km ENE of Ridgecrest, CA",earthquake,0.14,0.47,0.16,24,reviewed,ci,ci
2019-07-05T11:20:24.900Z,35.7586667,-117.5743333,7.66,2.59,ml,39,55,0.05999,0.15,ci,ci38450319,2020-02-03T16:45:07.740Z,"15km W of Searles Valley, CA",earthquake,0.15,0.54,0.104,25,reviewed,ci,ci
2019-07-05T11:12:19.080Z,35.7496667,-117.5686667,3.88,2.71,ml,37,48,0.06998,0.14,ci,ci38450287,2020-01-31T23:28:07.374Z,"15km W of Searles Valley, CA",earthquake,0.14,0.46,0.111,22,reviewed,ci,ci
2019-07-05T11:11:31.810Z,35.7495,-117.572,5.01,2.84,ml,35,67,0.06928,0.13,ci,ci38450279,2019-09-26T14:30:19.040Z,"15km W of Searles Valley, CA",earthquake,0.15,0.39,0.125,24,reviewed,ci,ci
2019-07-05T11:10:09.340Z,35.755,-117.5836667,7,3.03,ml,28,65,0.06165,0.14,ci,ci38450271,2019-09-26T14:30:18.040Z,"16km W of Searles Valley, CA",earthquake,0.19,0.41,0.128,15,reviewed,ci,ci
2019-07-05T11:08:40.190Z,35.7575,-117.5715,7.02,3.75,mlr,24,74,0.06184,0.11,ci,ci37260284,2020-02-19T19:45:13.183Z,"15km W of Searles Valley, CA",earthquake,0.19,0.4,0.13,13,reviewed,ci,ci
2019-07-05T11:07:53.040Z,35.7603333,-117.575,6.95,5.37,mw,79,43,0.05824,0.2,ci,ci38450263,2020-07-14T17:30:09.310Z,"16km W of Searles Valley, CA",earthquake,0.13,0.36,,6,reviewed,ci,ci
2019-07-05T10:59:38.920Z,35.602,-117.5901667,2.82,3.54,mw,77,24,0.1054,0.14,ci,ci38450223,2019-09-26T14:30:18.040Z,"8km ESE of Ridgecrest, CA",earthquake,0.09,0.27,,6,reviewed,ci,ci
2019-07-05T10:57:26.570Z,35.7433333,-117.5493333,10.81,2.89,ml,31,58,0.08219,0.14,ci,ci38450215,2020-01-31T21:51:18.220Z,"13km WSW of Searles Valley, CA",earthquake,0.22,0.42,0.132,25,reviewed,ci,ci
2019-07-05T10:33:17.450Z,35.723,-117.5273333,4.32,2.71,ml,38,76,0.1087,0.16,ci,ci38450047,2020-01-30T23:22:52.970Z,"12km WSW of Searles Valley, CA",earthquake,0.18,0.53,0.108,26,reviewed,ci,ci
2019-07-05T10:27:17.700Z,35.7245,-117.536,6.55,2.53,ml,39,60,0.1039,0.13,ci,ci38449999,2020-01-30T21:54:15.730Z,"13km WSW of Searles Valley, CA",earthquake,0.12,0.45,0.141,27,reviewed,ci,ci
2019-07-05T10:16:34.490Z,35.6636667,-117.5026667,6.92,3.1,ml,62,38,0.08376,0.13,ci,ci38449919,2019-09-26T14:30:18.040Z,"15km SW of Searles Valley, CA",earthquake,0.1,0.31,0.137,38,reviewed,ci,ci
2019-07-05T09:46:29.080Z,35.6496667,-117.5481667,2.3,3.62,ml,72,52,0.09423,0.13,ci,ci38449719,2019-09-26T14:30:17.040Z,"12km ENE of Ridgecrest, CA",earthquake,0.08,0.24,0.206,46,reviewed,ci,ci
2019-07-05T09:11:20.610Z,35.6663333,-117.5276667,6.61,2.9,ml,36,61,0.09587,0.2,ci,ci38449503,2019-07-05T18:01:47.988Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.68,0.164,209,reviewed,ci,ci
2019-07-05T08:54:02.480Z,35.704,-117.502,8.66,3.48,ml,72,23,0.1216,0.16,ci,ci38449351,2022-06-16T17:43:42.722Z,"11km SW of Searles Valley, CA",earthquake,0.11,0.34,0.165,38,reviewed,ci,ci
2019-07-05T08:46:49.710Z,35.6921667,-117.4888333,9.23,2.99,ml,66,23,0.1076,0.14,ci,ci38449335,2019-09-26T14:30:17.040Z,"11km SW of Searles Valley, CA",earthquake,0.1,0.32,0.162,39,reviewed,ci,ci
2019-07-05T08:21:04.780Z,35.6023333,-117.6041667,4.46,3.47,ml,66,31,0.1168,0.14,ci,ci38449191,2019-09-26T14:30:17.040Z,"7km ESE of Ridgecrest, CA",earthquake,0.1,0.37,0.154,46,reviewed,ci,ci
2019-07-05T08:00:43.320Z,35.7498333,-117.5626667,6.83,2.9,ml,50,57,0.07161,0.12,ci,ci38449015,2020-01-21T22:04:56.750Z,"14km W of Searles Valley, CA",earthquake,0.1,0.31,0.161,26,reviewed,ci,ci
2019-07-05T07:39:13.480Z,35.688,-117.4785,10.6,3.46,mlr,74,23,0.1021,0.14,ci,ci38448863,2019-09-26T14:30:17.040Z,"11km SW of Searles Valley, CA",earthquake,0.11,0.23,0.257,18,reviewed,ci,ci
2019-07-05T07:27:37.110Z,35.7503333,-117.5631667,6.89,3.72,mw,72,44,0.07099,0.16,ci,ci38448791,2019-09-26T14:30:17.040Z,"14km W of Searles Valley, CA",earthquake,0.1,0.3,,4,reviewed,ci,ci
2019-07-05T07:02:22.360Z,35.7253333,-117.5646667,2.67,3.23,ml,57,70,0.09408,0.15,ci,ci38448631,2019-09-26T14:30:17.040Z,"15km WSW of Searles Valley, CA",earthquake,0.12,0.33,0.152,38,reviewed,ci,ci
2019-07-05T06:59:33.610Z,35.6701667,-117.4856667,6.74,2.58,ml,37,64,0.08565,0.15,ci,ci38448599,2020-01-14T21:26:15.908Z,"13km SW of Searles Valley, CA",earthquake,0.16,0.49,0.204,28,reviewed,ci,ci
2019-07-05T06:59:00.820Z,35.7196667,-117.5411667,4.4,2.63,ml,43,59,0.1063,0.14,ci,ci38448591,2020-01-14T21:08:59.110Z,"14km WSW of Searles Valley, CA",earthquake,0.12,0.46,0.113,28,reviewed,ci,ci
2019-07-05T06:40:42.650Z,35.701,-117.5081667,6.63,3.22,ml,56,35,0.1202,0.13,ci,ci38448487,2019-09-26T14:30:17.040Z,"12km SW of Searles Valley, CA",earthquake,0.11,0.36,0.165,46,reviewed,ci,ci
2019-07-05T06:09:23.110Z,35.6228333,-117.5716667,7.25,3.65,mw,70,37,0.09629,0.13,ci,ci38448295,2022-06-16T17:43:21.240Z,"9km E of Ridgecrest, CA",earthquake,0.09,0.42,,6,reviewed,ci,ci
2019-07-05T05:52:38.100Z,35.7036667,-117.4831667,1.01,2.52,ml,38,63,0.1182,0.14,ci,ci38448183,2020-01-09T22:15:46.797Z,"10km SW of Searles Valley, CA",earthquake,0.14,0.31,0.13,26,reviewed,ci,ci
2019-07-05T05:40:12.150Z,35.677,-117.5118333,2,2.81,ml,46,62,0.09894,0.13,ci,ci38448143,2020-01-09T17:17:52.530Z,"14km SW of Searles Valley, CA",earthquake,0.12,0.33,0.145,26,reviewed,ci,ci
2019-07-05T05:29:17.480Z,35.7505,-117.535,8.88,2.67,ml,28,71,0.08259,0.18,ci,ci37247972,2019-12-24T22:17:28.533Z,"12km W of Searles Valley, CA",earthquake,0.25,0.66,0.201,13,reviewed,ci,ci
2019-07-05T05:29:16.000Z,35.646,-117.5845,12.55,2.62,ml,27,76,0.116,0.22,ci,ci38448071,2019-12-24T22:18:24.950Z,"9km ENE of Ridgecrest, CA",earthquake,0.27,0.85,0.229,5,reviewed,ci,ci
2019-07-05T05:18:25.380Z,35.769,-117.614,2.55,3.45,mw,59,43,0.04853,0.15,ci,ci38448031,2019-09-26T14:30:16.040Z,"17km NNE of Ridgecrest, CA",earthquake,0.1,0.23,,4,reviewed,ci,ci
2019-07-05T05:10:37.400Z,35.7058333,-117.4781667,2.42,3.2,ml,57,37,0.1198,0.15,ci,ci38447999,2019-09-26T14:30:16.040Z,"10km SW of Searles Valley, CA",earthquake,0.11,0.36,0.151,38,reviewed,ci,ci
2019-07-05T05:01:39.750Z,35.5716667,-117.6185,4.82,2.61,ml,39,35,0.1056,0.13,ci,ci38447927,2019-12-23T19:21:46.250Z,"8km SE of Ridgecrest, CA",earthquake,0.12,0.43,0.139,25,reviewed,ci,ci
2019-07-05T04:56:05.280Z,35.656,-117.5456667,7.99,2.56,ml,37,60,0.09713,0.13,ci,ci38447911,2019-12-23T15:58:58.490Z,"12km ENE of Ridgecrest, CA",earthquake,0.13,0.58,0.16,27,reviewed,ci,ci
2019-07-05T04:33:04.900Z,35.658,-117.5233333,2.54,2.61,ml,36,62,0.08701,0.15,ci,ci38447727,2019-12-19T19:09:17.750Z,"14km ENE of Ridgecrest, CA",earthquake,0.15,0.35,0.143,26,reviewed,ci,ci
2019-07-05T04:15:29.950Z,35.6325,-117.5611667,11.57,2.5,ml,28,112,0.09279,0.21,ci,ci37243828,2019-12-18T18:01:18.919Z,"10km E of Ridgecrest, CA",earthquake,0.27,0.83,0.143,18,reviewed,ci,ci
2019-07-05T04:14:45.300Z,35.6993333,-117.481,1.16,3.56,ml,62,23,0.1136,0.15,ci,ci38447623,2019-09-26T14:30:16.040Z,"10km SW of Searles Valley, CA",earthquake,0.11,0.22,0.104,38,reviewed,ci,ci
2019-07-05T04:13:01.140Z,35.6788333,-117.5493333,7.09,2.62,ml,41,59,0.1163,0.13,ci,ci38447599,2019-12-18T16:35:25.270Z,"13km ENE of Ridgecrest, CA",earthquake,0.11,0.38,0.078,24,reviewed,ci,ci
2019-07-05T04:11:38.570Z,35.722,-117.5545,2.02,3.53,mw,71,36,0.09986,0.15,ci,ci38447591,2019-09-26T14:30:16.040Z,"14km WSW of Searles Valley, CA",earthquake,0.1,0.21,,4,reviewed,ci,ci
2019-07-05T03:50:13.890Z,35.711,-117.4726667,0.71,2.52,ml,36,64,0.1245,0.14,ci,ci38447407,2019-12-17T16:47:53.860Z,"9km SW of Searles Valley, CA",earthquake,0.16,0.35,0.124,24,reviewed,ci,ci
2019-07-05T03:47:07.630Z,35.7738333,-117.6211667,2.38,2.72,ml,34,59,0.04603,0.2,ci,ci37243404,2019-12-17T15:27:05.107Z,"18km NNE of Ridgecrest, CA",earthquake,0.21,0.3,0.078,15,reviewed,ci,ci
2019-07-05T03:46:54.410Z,35.6811667,-117.5013333,1.39,3.14,ml,48,63,0.09969,0.14,ci,ci38447391,2019-09-26T14:30:16.040Z,"13km SW of Searles Valley, CA",earthquake,0.14,0.31,0.13,44,reviewed,ci,ci
2019-07-05T03:46:12.700Z,35.6986667,-117.4845,1.48,2.58,ml,38,64,0.1134,0.11,ci,ci38447383,2019-12-16T22:59:47.380Z,"11km SW of Searles Valley, CA",earthquake,0.11,0.31,0.104,24,reviewed,ci,ci
2019-07-05T03:25:20.630Z,35.69,-117.5098333,6.52,2.55,ml,39,61,0.1103,0.14,ci,ci38447231,2019-12-05T23:38:46.120Z,"13km SW of Searles Valley, CA",earthquake,0.15,0.5,0.098,26,reviewed,ci,ci
2019-07-05T03:21:33.020Z,35.7751667,-117.6148333,2.55,2.56,ml,38,59,0.04287,0.15,ci,ci38447207,2019-12-05T21:16:16.920Z,"18km NNE of Ridgecrest, CA",earthquake,0.15,0.28,0.123,26,reviewed,ci,ci
2019-07-05T03:19:53.570Z,35.655,-117.5221667,1.51,3.41,ml,56,54,0.08402,0.12,ci,ci38447191,2019-09-26T14:30:16.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.21,0.165,35,reviewed,ci,ci
2019-07-05T03:15:18.700Z,35.6298333,-117.5661667,4.66,3.24,ml,74,36,0.09511,0.13,ci,ci38447143,2019-09-26T14:30:16.040Z,"10km E of Ridgecrest, CA",earthquake,0.08,0.28,0.146,48,reviewed,ci,ci
2019-07-05T03:01:13.280Z,35.7456667,-117.567,6.82,2.76,ml,40,57,0.07419,0.14,ci,ci38447055,2019-12-03T18:19:21.730Z,"15km W of Searles Valley, CA",earthquake,0.13,0.42,0.184,27,reviewed,ci,ci
2019-07-05T02:59:49.900Z,35.6576667,-117.5225,1.55,2.81,ml,40,62,0.08635,0.15,ci,ci38447047,2019-12-03T18:08:14.250Z,"14km ENE of Ridgecrest, CA",earthquake,0.14,0.35,0.152,27,reviewed,ci,ci
2019-07-05T02:23:55.740Z,35.7143333,-117.4765,2.11,2.75,ml,37,64,0.1281,0.12,ci,ci38446831,2019-11-27T19:07:17.030Z,"9km SW of Searles Valley, CA",earthquake,0.13,0.31,0.105,27,reviewed,ci,ci
2019-07-05T02:19:41.890Z,35.7726667,-117.619,2.83,3.26,ml,52,59,0.0464,0.15,ci,ci38446807,2019-09-26T14:30:15.040Z,"18km NNE of Ridgecrest, CA",earthquake,0.12,0.26,0.139,33,reviewed,ci,ci
2019-07-05T02:13:51.870Z,35.6398333,-117.552,10.94,2.63,ml,43,53,0.09048,0.13,ci,ci38446767,2019-11-26T23:44:01.970Z,"11km E of Ridgecrest, CA",earthquake,0.12,0.26,0.161,28,reviewed,ci,ci
2019-07-05T02:05:19.180Z,35.6555,-117.5226667,1.93,3.4,ml,53,44,0.08466,0.14,ci,ci38446671,2019-09-26T14:30:15.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.12,0.35,0.125,34,reviewed,ci,ci
2019-07-05T02:01:59.010Z,35.6401667,-117.5461667,11.3,3.98,mw,71,37,0.08688,0.17,ci,ci38446647,2019-09-26T14:30:15.040Z,"12km E of Ridgecrest, CA",earthquake,0.13,0.39,,6,reviewed,ci,ci
2019-07-05T02:01:41.150Z,35.7741667,-117.6165,2.84,3.25,ml,48,53,0.04426,0.13,ci,ci38446639,2019-09-26T14:30:15.040Z,"18km NNE of Ridgecrest, CA",earthquake,0.12,0.29,0.147,25,reviewed,ci,ci
2019-07-05T01:58:07.290Z,35.7136667,-117.4693333,1.5,2.73,ml,41,42,0.127,0.13,ci,ci38446615,2019-11-26T16:46:57.180Z,"8km SW of Searles Valley, CA",earthquake,0.13,0.31,0.13,27,reviewed,ci,ci
2019-07-05T01:18:13.420Z,35.6583333,-117.5228333,1.85,3.21,ml,67,40,0.08705,0.12,ci,ci38446391,2019-09-26T14:30:15.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.08,0.2,0.124,50,reviewed,ci,ci
2019-07-05T01:08:53.450Z,35.7245,-117.548,1.89,3.11,ml,53,35,0.09955,0.14,ci,ci38446343,2019-09-26T14:30:15.040Z,"14km WSW of Searles Valley, CA",earthquake,0.11,0.24,0.144,51,reviewed,ci,ci
2019-07-05T00:49:40.920Z,35.7096667,-117.4786667,1.91,2.52,ml,35,64,0.1236,0.17,ci,ci38446175,2019-07-05T18:13:25.820Z,"9km SW of Searles Valley, CA",earthquake,0.19,0.41,0.187,97,reviewed,ci,ci
2019-07-05T00:45:39.460Z,35.6946667,-117.5083333,6.22,3.85,mw,79,22,0.1143,0.14,ci,ci38446159,2019-09-26T14:30:15.040Z,"12km SW of Searles Valley, CA",earthquake,0.09,0.36,,5,reviewed,ci,ci
2019-07-05T00:33:19.630Z,35.7431667,-117.5603333,5.71,2.59,ml,26,87,0.07847,0.12,ci,ci38446079,2019-11-19T16:45:14.042Z,"14km W of Searles Valley, CA",earthquake,0.16,0.63,0.139,13,reviewed,ci,ci
2019-07-05T00:32:06.670Z,35.7033333,-117.4828333,1,4.02,mw,68,23,0.1178,0.14,ci,ci38446071,2020-05-21T01:07:37.714Z,"10km SW of Searles Valley, CA",earthquake,0.1,0.24,,6,reviewed,ci,ci
2019-07-05T00:28:48.990Z,35.719,-117.5465,6.64,2.8,ml,42,59,0.1051,0.16,ci,ci38446031,2019-11-18T23:40:28.808Z,"14km WSW of Searles Valley, CA",earthquake,0.14,0.53,0.106,27,reviewed,ci,ci
2019-07-05T00:18:01.410Z,35.7718333,-117.6178333,2.59,4.04,mw,67,43,0.04682,0.14,ci,ci38445975,2019-09-26T14:30:14.040Z,"18km NNE of Ridgecrest, CA",earthquake,0.1,0.24,,6,reviewed,ci,ci
2019-07-05T00:14:05.750Z,35.646,-117.5431667,1.57,2.79,ml,43,53,0.08875,0.12,ci,ci38445935,2019-11-18T17:35:14.450Z,"12km ENE of Ridgecrest, CA",earthquake,0.1,0.23,0.14,27,reviewed,ci,ci
2019-07-04T23:54:36.390Z,35.656,-117.5233333,1.71,3.39,ml,57,54,0.08538,0.12,ci,ci38445839,2019-09-26T14:30:14.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.25,0.14,39,reviewed,ci,ci
2019-07-04T23:42:33.830Z,35.7478333,-117.5678333,4.36,3.72,mw,55,44,0.07193,0.15,ci,ci38445751,2019-09-26T14:30:14.040Z,"15km W of Searles Valley, CA",earthquake,0.13,0.39,,6,reviewed,ci,ci
2019-07-04T23:34:02.380Z,35.6011667,-117.6106667,4.75,4.04,mw,52,54,0.1219,0.24,ci,ci38445703,2020-05-21T01:06:51.063Z,"6km ESE of Ridgecrest, CA",earthquake,0.23,0.84,,4,reviewed,ci,ci
2019-07-04T23:34:00.630Z,35.6623333,-117.5245,2.61,3.82,ml,30,45,0.09111,0.14,ci,ci37420973,2019-09-26T14:31:03.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.24,0.58,0.203,7,reviewed,ci,ci
2019-07-04T23:13:05.010Z,35.7461667,-117.5775,4.4,3.04,ml,28,66,0.07131,0.13,ci,ci38445503,2019-09-26T14:30:14.040Z,"16km W of Searles Valley, CA",earthquake,0.15,0.41,0.098,24,reviewed,ci,ci
2019-07-04T23:12:40.400Z,35.6731667,-117.4713333,9.01,3.53,ml,50,38,0.0868,0.14,ci,ci38445495,2022-06-19T00:28:53.911Z,"12km SSW of Searles Valley, CA",earthquake,0.13,0.35,0.147,39,reviewed,ci,ci
2019-07-04T23:07:10.710Z,35.7041667,-117.4866667,1.51,2.57,ml,39,53,0.1191,0.11,ci,ci38445463,2019-11-08T15:43:30.380Z,"10km SW of Searles Valley, CA",earthquake,0.11,0.29,0.155,23,reviewed,ci,ci
2019-07-04T22:42:21.780Z,35.7221667,-117.5235,4.41,3.23,ml,61,37,0.1111,0.14,ci,ci38445295,2019-09-26T14:30:14.040Z,"12km WSW of Searles Valley, CA",earthquake,0.1,0.38,0.132,49,reviewed,ci,ci
2019-07-04T22:30:07.800Z,35.7025,-117.4921667,1.47,2.51,ml,37,53,0.1183,0.12,ci,ci38445199,2019-11-06T18:22:32.006Z,"11km SW of Searles Valley, CA",earthquake,0.13,0.34,0.152,23,reviewed,ci,ci
2019-07-04T22:29:06.570Z,35.7038333,-117.4965,9.13,2.6,ml,36,71,0.1204,0.13,ci,ci38445183,2019-11-06T17:35:42.700Z,"11km SW of Searles Valley, CA",earthquake,0.15,0.47,0.113,26,reviewed,ci,ci
2019-07-04T22:12:08.490Z,35.7463333,-117.5636667,5.76,4.43,mw,74,44,0.07452,0.15,ci,ci38445087,2020-02-18T22:37:59.513Z,"15km W of Searles Valley, CA",earthquake,0.1,0.42,,6,reviewed,ci,ci
2019-07-04T22:05:22.270Z,35.7115,-117.477,1.32,3.56,ml,39,64,0.1253,0.13,ci,ci37225444,2022-06-18T16:48:02.806Z,"9km SW of Searles Valley, CA",earthquake,0.14,0.3,0.146,41,reviewed,ci,ci
2019-07-04T22:05:03.210Z,35.6571667,-117.5325,8.49,2.78,ml,34,60,0.09084,0.12,ci,ci38445039,2019-09-26T14:30:14.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.15,0.48,0.133,21,reviewed,ci,ci
2019-07-04T22:02:35.060Z,35.6768333,-117.5128333,2.88,3.44,ml,68,37,0.09913,0.14,ci,ci38445015,2019-09-26T14:30:13.040Z,"14km SW of Searles Valley, CA",earthquake,0.11,0.3,0.15,45,reviewed,ci,ci
2019-07-04T21:47:04.370Z,35.6335,-117.606,9.67,3.25,ml,60,36,0.1262,0.14,ci,ci38444903,2019-09-26T14:30:13.040Z,"6km ENE of Ridgecrest, CA",earthquake,0.11,0.31,0.12,41,reviewed,ci,ci
2019-07-04T21:46:08.500Z,35.5968333,-117.596,4.67,2.6,ml,41,38,0.1095,0.13,ci,ci37235828,2019-11-04T18:42:28.460Z,"8km ESE of Ridgecrest, CA",earthquake,0.13,0.43,0.175,27,reviewed,ci,ci
2019-07-04T21:41:59.890Z,35.7175,-117.5326667,3.12,2.82,ml,37,59,0.1113,0.13,ci,ci38444847,2019-11-01T22:34:40.040Z,"13km WSW of Searles Valley, CA",earthquake,0.13,0.54,0.172,27,reviewed,ci,ci
2019-07-04T21:40:33.420Z,35.6701667,-117.5181667,1.78,3.44,ml,61,38,0.09512,0.14,ci,ci38444823,2019-09-26T14:30:13.040Z,"15km SW of Searles Valley, CA",earthquake,0.11,0.27,0.152,48,reviewed,ci,ci
2019-07-04T21:33:34.350Z,35.617,-117.5898333,7.45,3.15,ml,59,47,0.1084,0.13,ci,ci38444791,2019-09-26T14:30:13.040Z,"8km E of Ridgecrest, CA",earthquake,0.1,0.51,0.18,41,reviewed,ci,ci
2019-07-04T21:32:46.250Z,35.7288333,-117.5656667,7.02,2.65,ml,41,57,0.0905,0.12,ci,ci38444783,2019-11-01T19:06:53.348Z,"15km WSW of Searles Valley, CA",earthquake,0.12,0.37,0.164,27,reviewed,ci,ci
2019-07-04T21:26:35.000Z,35.6748333,-117.5253333,9.41,2.98,ml,50,61,0.102,0.15,ci,ci38444719,2019-09-26T14:30:13.040Z,"15km ENE of Ridgecrest, CA",earthquake,0.14,0.4,0.106,34,reviewed,ci,ci
2019-07-04T21:23:15.060Z,35.6955,-117.4891667,2.57,2.81,ml,45,40,0.111,0.15,ci,ci38444687,2019-10-31T22:35:23.700Z,"11km SW of Searles Valley, CA",earthquake,0.13,0.32,0.123,29,reviewed,ci,ci
2019-07-04T21:07:08.530Z,35.5976667,-117.598,4.93,2.62,ml,47,37,0.1112,0.15,ci,ci38444559,2019-10-30T21:35:46.430Z,"8km ESE of Ridgecrest, CA",earthquake,0.12,0.41,0.274,22,reviewed,ci,ci
2019-07-04T21:02:55.820Z,35.69,-117.4831667,7.89,3.47,ml,58,38,0.1047,0.14,ci,ci38444543,2019-09-26T14:30:13.040Z,"11km SW of Searles Valley, CA",earthquake,0.12,0.45,0.109,52,reviewed,ci,ci
2019-07-04T20:57:12.360Z,35.6595,-117.5355,7.12,2.57,ml,44,37,0.09419,0.16,ci,ci38444503,2019-10-30T17:30:04.936Z,"13km ENE of Ridgecrest, CA",earthquake,0.15,0.53,0.136,25,reviewed,ci,ci
2019-07-04T20:55:25.070Z,35.7116667,-117.4808333,2.39,3.4,ml,53,64,0.1258,0.15,ci,ci38444487,2022-06-19T00:28:28.154Z,"9km SW of Searles Valley, CA",earthquake,0.12,0.28,0.181,30,reviewed,ci,ci
2019-07-04T20:45:26.710Z,35.7028333,-117.4775,1.31,3.1,ml,49,55,0.1167,0.15,ci,ci38444407,2019-10-29T20:45:59.850Z,"10km SW of Searles Valley, CA",earthquake,0.14,0.36,0.125,29,reviewed,ci,ci
2019-07-04T20:34:32.050Z,35.6393333,-117.5838333,8.19,2.62,ml,50,42,0.1123,0.15,ci,ci38444311,2019-10-29T15:01:33.160Z,"9km ENE of Ridgecrest, CA",earthquake,0.12,0.43,0.093,24,reviewed,ci,ci
2019-07-04T20:23:09.930Z,35.6408333,-117.5973333,10.39,3.43,ml,62,40,0.1227,0.15,ci,ci38444263,2019-09-26T14:30:13.040Z,"7km ENE of Ridgecrest, CA",earthquake,0.12,0.28,0.179,46,reviewed,ci,ci
2019-07-04T20:17:36.830Z,35.7,-117.4836667,1.25,3.09,ml,49,47,0.1146,0.13,ci,ci38444231,2019-09-26T14:30:13.040Z,"10km SW of Searles Valley, CA",earthquake,0.13,0.3,0.121,45,reviewed,ci,ci
2019-07-04T20:14:50.340Z,35.6991667,-117.5125,5.75,3.99,mlr,74,23,0.1197,0.15,ci,ci38444215,2019-09-26T14:30:13.040Z,"12km SW of Searles Valley, CA",earthquake,0.11,0.45,0.15,333,reviewed,ci,ci
2019-07-04T20:11:31.440Z,35.683,-117.5046667,1.86,2.6,ml,51,53,0.1023,0.13,ci,ci38444191,2019-10-28T16:58:09.550Z,"13km SW of Searles Valley, CA",earthquake,0.11,0.25,0.179,24,reviewed,ci,ci
2019-07-04T20:08:02.990Z,35.6781667,-117.5095,2.57,2.52,ml,30,49,0.09925,0.29,ci,ci37233404,2019-10-28T15:52:45.365Z,"14km SW of Searles Valley, CA",earthquake,0.3,0.68,0.066,11,reviewed,ci,ci
2019-07-04T20:06:08.250Z,35.6991667,-117.4891667,10.27,3.39,ml,57,47,0.1145,0.13,ci,ci38444159,2019-10-28T14:54:48.530Z,"11km SW of Searles Valley, CA",earthquake,0.11,0.28,0.158,42,reviewed,ci,ci
2019-07-04T20:04:17.610Z,35.6643333,-117.5218333,2.07,2.58,ml,50,39,0.09161,0.18,ci,ci37233108,2019-10-25T21:42:13.887Z,"15km ENE of Ridgecrest, CA",earthquake,0.14,0.46,0.137,10,reviewed,ci,ci
2019-07-04T20:01:32.930Z,35.678,-117.589,7.89,2.5,ml,26,71,0.1376,0.1,ci,ci38444135,2019-07-05T03:33:41.232Z,"10km NE of Ridgecrest, CA",earthquake,0.13,0.69,0.14,73,reviewed,ci,ci
2019-07-04T20:01:11.160Z,35.6996667,-117.5028333,4.44,2.56,ml,42,47,0.1177,0.19,ci,ci37420685,2019-10-25T20:25:49.160Z,"12km SW of Searles Valley, CA",earthquake,0.17,0.55,0.149,33,reviewed,ci,ci
2019-07-04T19:58:00.290Z,35.7121667,-117.553,1.22,2.63,ml,26,115,0.1095,0.16,ci,ci38444119,2019-10-25T18:35:35.534Z,"15km WSW of Searles Valley, CA",earthquake,0.22,0.4,0.112,15,reviewed,ci,ci
2019-07-04T19:56:25.890Z,35.6636667,-117.5225,2.15,3.27,ml,18,97,0.09134,0.19,ci,ci37260124,2021-02-19T19:16:12.911Z,"15km ENE of Ridgecrest, CA",earthquake,0.27,0.8,0.113,8,reviewed,ci,ci
2019-07-04T19:56:00.500Z,35.6623333,-117.524,1.49,4.16,mw,81,23,0.09089,0.18,ci,ci38444103,2019-09-26T14:30:12.040Z,"14km ENE of Ridgecrest, CA",earthquake,0.1,0.26,,6,reviewed,ci,ci
2019-07-04T19:52:13.050Z,35.6101667,-117.5861667,6.68,2.86,ml,39,45,0.1038,0.13,ci,ci38444071,2019-10-25T17:01:21.800Z,"8km E of Ridgecrest, CA",earthquake,0.14,0.46,0.183,30,reviewed,ci,ci
2019-07-04T19:51:16.980Z,35.71,-117.5561667,2.09,3.35,ml,52,44,0.1107,0.15,ci,ci38444063,2019-09-26T14:30:12.040Z,"15km NE of Ridgecrest, CA",earthquake,0.13,0.28,0.129,37,reviewed,ci,ci
2019-07-04T19:49:04.980Z,35.683,-117.4895,1.04,3.26,ml,51,64,0.09882,0.13,ci,ci38444047,2019-09-26T14:30:12.040Z,"12km SW of Searles Valley, CA",earthquake,0.13,0.31,0.156,46,reviewed,ci,ci
2019-07-04T19:40:29.120Z,35.6555,-117.5203333,1.99,2.67,ml,35,61,0.08357,0.17,ci,ci38443991,2019-10-24T21:51:53.416Z,"15km ENE of Ridgecrest, CA",earthquake,0.18,0.46,0.126,16,reviewed,ci,ci
2019-07-04T19:40:08.090Z,35.7465,-117.563,4.49,2.53,ml,32,57,0.07457,0.16,ci,ci37232916,2019-10-24T21:11:54.383Z,"14km W of Searles Valley, CA",earthquake,0.19,0.44,0.093,11,reviewed,ci,ci
2019-07-04T19:39:49.720Z,35.6813333,-117.5205,6.68,2.7,ml,46,53,0.1059,0.21,ci,ci38443983,2019-10-24T21:13:25.223Z,"14km SW of Searles Valley, CA",earthquake,0.18,0.64,0.17,25,reviewed,ci,ci
